time,time,flux,flux_err
1721.3149434987206,1721.3149434987206,1.0079816451972063,0.023293228643028602
1721.3163324077273,1721.3163324077273,0.9898229657125279,0.023309991257318842
1721.3177213169665,1721.3177213169665,1.0150223864279508,0.023324501553828116
1721.319110225973,1721.319110225973,0.9970164324497948,0.02329915396521184
1721.3204991352115,1721.3204991352115,1.015277069366981,0.023296119749249444
1721.3218880442173,1721.3218880442173,0.9998974980336189,0.023289295482325785
1721.3232769534575,1721.3232769534575,0.985059067772205,0.023279880309223965
1721.3246658624646,1721.3246658624646,0.9869574380966171,0.02327165838741986
1721.3260547717032,1721.3260547717032,0.9725857637165671,0.02326823765703706
1721.3274436807092,1721.3274436807092,1.0016993418921751,0.023267795760044705
1721.3288325899484,1721.3288325899484,0.9872020185479708,0.023361987351021234
1721.3302214989549,1721.3302214989549,1.0306564884919918,0.0233051552713058
1721.3316104079613,1721.3316104079613,1.0175804288691757,0.02331120662729353
1721.3329993172,1721.3329993172,1.006862298910878,0.023273714001788244
1721.3343882262056,1721.3343882262056,1.0128604712549751,0.02330341063031335
1721.3357771354458,1721.3357771354458,1.000635206379296,0.023261863083277757
1721.337166044453,1721.337166044453,1.003349641899143,0.02332434044740357
1721.3385549536924,1721.3385549536924,1.004484599537595,0.023246769577005024
1721.3399438626982,1721.3399438626982,0.9658151359261973,0.023289083448126115
1721.3413327719368,1721.3413327719368,0.9812343720476409,0.023279248305686485
1721.3427216809432,1721.3427216809432,0.9995986801501016,0.02324331991099794
1721.3441105901825,1721.3441105901825,1.0264210089326147,0.023272629089589113
1721.3454994991885,1721.3454994991885,1.0227136596116788,0.02330033753885559
1721.346888408427,1721.346888408427,0.9911731436477982,0.02328138816425365
1721.3482773174342,1721.3482773174342,1.0002739342850535,0.023266206874399283
1721.3496662266741,1721.3496662266741,1.0035508137621596,0.023238739266957124
1721.3510551356808,1721.3510551356808,1.005808478260711,0.023242199715370563
1721.3524440449194,1721.3524440449194,1.0017353430080453,0.023327497358522426
1721.3538329539251,1721.3538329539251,1.0016842984639938,0.023210939303634378
1721.3552218631644,1721.3552218631644,0.9994841604038831,0.02327463324485924
1721.3566107721708,1721.3566107721708,1.0108795356309013,0.02325480254857533
1721.3579996811773,1721.3579996811773,0.9872885306401644,0.023239769181433993
1721.3593885904168,1721.3593885904168,1.02149543292786,0.023240136634064722
1721.3607774994232,1721.3607774994232,1.0017224432609992,0.023200392598795166
1721.3621664086625,1721.3621664086625,0.9999268967279867,0.023260846655610113
1721.3635553176691,1721.3635553176691,1.0304389752042609,0.023313184472621568
1721.3649442269084,1721.3649442269084,1.0035963964784491,0.023174553796004277
1721.366333136147,1721.366333136147,1.0084970077520596,0.023195242954119892
1721.3677220451527,1721.3677220451527,1.0019499689106905,0.023198860277311644
1721.369110954392,1721.369110954392,0.9965964547621458,0.023191154395661287
1721.3704998633987,1721.3704998633987,0.9945144370520381,0.023220098073130618
1721.371888772638,1721.371888772638,1.0161458596522814,0.02321469469272026
1721.3732776816444,1721.3732776816444,0.9989873432649211,0.02316691534229068
1721.3746665908839,1721.3746665908839,0.9963695061760862,0.023175623584780824
